@relation water_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability numeric

@data
5.524297,157.142424,26220.174214,6.344585,379.788376,475.342272,16.90318,51.106614,4.033391,0
10.201426,190.799079,8918.8926,4.899875,306.495369,331.378952,18.525434,68.547448,3.96445,0
5.368126,190.937979,32619.312975,8.098839,351.358134,435.666469,11.983635,107.900842,2.004143,0
8.937802,147.916892,10562.460539,3.694275,371.176313,480.320218,16.980755,61.158047,2.831234,0
8.124208,207.509515,26489.114701,8.540837,318.059624,431.625677,10.075598,63.984225,4.724457,0
7.184973,201.079219,25234.427972,5.216684,283.744612,384.011558,12.427538,23.136611,3.665411,0
5.499489,230.308775,13902.968646,9.619575,352.084333,442.167006,14.740787,?,5.846827,0
?,256.673469,8904.799818,9.71138,293.111123,324.997824,16.848444,72.687686,3.37168,0
5.319769,204.202072,22390.795566,8.053559,315.027505,399.119025,13.974085,83.157997,2.925732,0
6.369112,235.340943,34456.801132,9.17094,295.350524,357.417285,9.213268,59.280269,2.275903,0
6.733494,197.562665,27430.441731,6.035087,303.93767,397.684986,19.394027,54.510725,3.178004,0
6.883015,210.502217,14298.410462,7.243683,316.753889,570.424259,15.958334,70.615832,4.102292,0
8.013516,225.156452,20375.668274,7.837398,308.59481,382.014249,12.666016,78.767052,4.444901,0
8.272055,204.225329,24196.522679,8.448405,332.890382,500.684873,15.157408,71.022744,5.140208,0
8.746986,148.393724,22174.781141,5.459172,369.369881,407.380825,15.892079,72.164019,4.763731,0
8.154841,202.317335,25620.771365,7.651668,367.224297,597.870073,11.802847,72.384762,3.696328,0
9.045721,222.184169,22829.110842,7.609833,293.062459,558.747863,15.357583,44.555264,4.2137,0
8.92241,207.520726,13291.922609,8.560537,357.944327,468.538326,15.692738,107.282329,4.081728,0
5.961302,182.108995,23926.078825,6.18879,364.975499,567.526159,7.791638,58.174825,4.919585,0
?,205.438977,20113.897568,7.248374,317.28021,558.953873,23.95245,68.242206,3.651865,0
8.18441,166.636554,17944.852375,4.038955,331.954199,363.235756,12.535838,56.310592,4.599082,0
7.636454,238.936074,18136.261585,11.086526,351.558811,514.96406,8.637461,55.603512,3.332906,0
7.775386,193.077168,15704.482093,7.881197,324.336203,301.753477,13.378165,89.051957,3.309472,0
7.617149,196.606942,27080.268722,7.382755,345.179887,329.016646,8.547283,60.144702,2.39154,0
6.664935,218.770008,16477.350806,7.325001,299.846523,412.308588,17.192685,41.035789,4.502138,0
?,182.16188,30646.815275,6.325162,294.966088,404.120152,14.712285,106.37172,3.855773,0
8.815358,208.331084,26780.691787,7.223962,329.119685,430.406894,7.151751,88.413296,2.87588,0
7.765636,173.185569,13736.342036,6.984102,359.8137,355.998026,11.515123,39.550476,3.21445,0
6.225152,169.741172,29533.608826,5.574917,?,380.114751,17.59551,75.519059,2.770823,0
?,223.72043,15893.674411,8.289192,303.850663,360.468484,15.234277,48.195572,4.157927,0
8.567044,160.217867,23683.11019,4.28693,360.286282,490.512539,9.027167,67.476229,2.804927,0
6.994195,216.665319,23027.385262,9.79633,382.152977,369.468072,18.967259,59.651523,4.398901,0
3.344589,156.479927,55334.702799,8.530102,371.14777,485.631148,16.98061,69.62249,2.575141,0
?,198.654976,20063.490327,9.539984,344.618535,412.979201,9.767081,43.142,4.565423,0
?,192.254162,21762.614146,7.259638,331.649659,397.262826,18.261213,45.981624,4.344805,1
7.774468,216.752872,22316.398284,7.947534,385.043438,288.068578,14.136699,68.861861,3.891097,1
?,172.731433,28894.47697,4.250917,244.285145,559.62934,21.340849,51.274712,2.95975,1
7.203439,168.445358,22826.484697,6.28325,271.892045,437.370863,16.410654,64.505923,6.389161,1
6.150488,240.888422,6342.502843,9.609896,421.343186,354.392526,12.340384,83.238661,3.551656,1
?,225.959092,9660.658302,8.827655,397.92424,315.750909,16.716557,17.000683,3.959294,1
6.767524,203.751056,21162.726735,5.23275,251.062384,334.905376,13.214324,79.863009,3.300253,1
8.03743,148.415309,48410.471014,4.75588,268.211896,392.901206,12.46661,?,2.506238,1
8.177175,210.44877,18626.149312,7.271672,?,455.9275,14.247947,85.930428,3.325639,1
6.744799,204.084318,20215.697517,6.125252,304.527937,544.339317,12.014243,72.608076,4.868543,1
7.603775,214.682778,11459.622445,10.999995,398.920869,321.069074,12.010676,58.100707,3.584985,1
8.546146,177.846244,23349.485417,7.652073,352.817053,413.3216,12.357385,108.849568,3.5053,1
5.432512,231.351576,14970.647244,9.180703,409.988461,448.864741,10.838249,65.548216,3.874425,1
7.714089,194.738282,27336.962624,7.631357,322.072956,347.829203,10.641789,63.722933,3.182583,1
8.154532,168.098935,21361.197053,6.198844,?,419.173312,12.302669,59.887367,2.460465,1
?,190.219168,23094.872394,6.481986,298.356157,414.88913,13.461794,50.895233,2.977047,1
7.84588,193.785,13769.860238,9.007161,343.620823,510.305603,13.767802,99.175595,3.667154,1
7.156424,197.993538,27025.206963,6.734527,359.710517,448.457161,12.511973,49.299849,2.958415,1
5.694694,240.712182,7998.674511,8.124265,?,477.047807,15.459307,68.895603,3.870611,1
6.707686,199.285374,17435.340206,6.809945,?,454.73241,14.58729,81.378451,3.822669,1
4.775222,231.998579,13978.17266,9.422101,389.219586,526.067651,17.207494,73.94097,3.223081,1
?,200.315236,19947.434475,7.378236,337.231469,295.757053,14.033995,29.668142,4.387208,1
?,205.128303,17537.989616,8.025806,396.091917,318.536633,13.860453,93.714876,2.999702,1
8.501711,193.908906,21289.179593,7.10819,?,393.176681,13.643236,61.12508,5.612296,1
7.741245,218.237186,22824.699465,8.696479,363.992748,521.016261,15.310631,73.72307,3.741143,1
4.187491,208.374188,21809.709834,5.846112,327.474203,264.508083,11.235144,46.682597,4.592959,1
?,142.145566,45141.686036,6.03064,240.198505,369.280429,20.605552,70.168389,4.604725,1
7.808012,179.799917,17037.725367,6.378364,348.071511,590.060546,12.092499,81.592362,4.16555,1
5.895949,187.153617,37118.255436,4.60073,253.158469,531.169101,11.410184,77.286551,3.659653,1
7.269652,155.15752,31161.368388,3.181183,244.795198,506.010135,17.385515,73.115053,3.789237,1
?,213.041191,12036.643044,9.79473,349.171395,284.017995,12.419906,74.674383,3.898916,1
9.489601,167.887629,40032.414005,8.349207,?,354.790741,14.168314,102.567846,4.300695,1
7.45798,183.46131,14733.458757,7.475273,335.668046,482.63718,8.963254,82.581338,4.497731,1
7.99232,230.179573,17076.663789,9.598742,?,522.888054,14.449181,68.640768,4.342797,1
7.746343,212.274645,21670.593663,8.458103,361.381325,457.014121,21.430293,43.188803,3.678686,1
8.275796,163.355961,22013.964905,5.742829,307.667123,351.631315,20.057619,78.501492,4.72134,1
6.879959,163.593339,44586.812651,2.741712,219.148935,554.045105,16.521942,67.53326,5.688207,1
6.799376,239.05768,7986.493239,10.36568,419.881175,373.232137,18.828594,43.440644,3.819985,1
8.167768,144.902932,36185.678538,4.54552,297.96023,605.458893,20.222075,?,3.410686,1
?,214.657331,19692.464394,5.94739,326.175709,385.827829,15.56346,77.834036,3.261651,1
4.736405,203.27642,28698.729965,5.271367,323.683683,508.820341,14.06314,65.155182,4.995602,1
5.953924,226.935062,11930.624795,9.677269,?,350.968651,13.609643,70.571414,3.968647,1
6.578998,198.409247,22389.380486,7.317575,369.097113,408.195015,6.059608,105.40046,3.690929,1
8.775486,157.354289,22113.391452,7.931503,304.807845,480.715208,15.692839,82.929345,4.393944,1
6.850302,167.98504,40588.433831,3.372369,265.431121,300.411744,16.005207,72.363217,3.080297,1
8.757111,185.419367,31040.884494,8.544764,?,408.095797,18.23522,72.299662,3.808793,1
?,213.000218,21687.473454,6.901041,?,383.747883,11.793246,57.345645,3.242545,1
?,178.154855,34383.597639,6.42577,311.52689,570.378765,17.592126,68.992741,4.005893,1
8.073279,191.815523,17106.438645,7.898732,333.477592,432.898749,13.335381,54.216284,4.854313,1
5.078274,185.088385,18125.638398,4.105766,275.055642,528.156251,11.325447,80.338331,3.631042,1
7.444914,203.068746,25489.075026,8.175744,413.560378,405.420612,13.2831,74.412867,2.571392,1
9.434006,158.38784,20474.820824,5.857333,285.395112,476.842011,14.38835,73.164778,4.201054,1
5.905907,223.141882,13464.487162,9.125164,378.108306,337.858264,13.53166,42.844511,2.917284,1
5.803497,193.200991,19451.767603,4.146601,255.976746,365.477618,14.920616,8.577013,2.181714,1
7.617152,182.689825,33744.166807,6.225933,369.552958,327.228245,14.065597,82.781926,3.422543,1
9.008464,148.614002,35021.774097,5.594007,?,387.399771,11.855103,49.480441,3.911015,1
5.422446,205.26608,18542.957451,5.491963,306.702227,382.080129,10.504023,67.49345,2.911751,1
9.778182,155.937441,23335.674206,7.666109,?,356.543037,10.8246,75.328892,4.143365,1
5.204939,232.882725,17818.394489,7.300265,?,404.003888,12.86642,55.498331,3.439561,1
4.872561,224.705105,16960.434631,7.078015,323.036852,354.390604,15.692176,79.962803,3.918006,1
7.793915,164.958947,25506.912237,7.868036,358.2592,398.460312,15.297496,?,4.220028,1
?,259.144928,2808.025756,10.087062,392.83316,354.405278,13.89895,63.857674,4.081329,1
7.058183,187.947191,26608.929154,8.556396,405.403423,462.314567,18.428387,41.29033,3.613835,1
7.890354,180.158098,32160.533923,7.773484,360.283983,344.550619,11.24646,60.292187,3.209588,1
7.5357,221.792481,14829.745971,6.701159,366.4122,583.436488,17.731882,59.686076,4.208354,1
7.202534,207.828116,11889.250632,8.015743,?,369.044326,10.371843,62.03773,5.702505,1
?,188.610518,27716.338723,5.6065,275.18224,520.587736,12.814604,?,4.398059,1
8.722144,151.621132,28301.516949,3.651961,248.094759,468.367451,15.151173,79.538368,3.274629,1
8.352635,134.750512,33662.38905,4.439791,?,397.114972,14.420882,55.586815,3.939011,1
6.284386,222.688795,18526.261691,8.980271,395.261637,517.150548,15.86901,55.384333,5.030712,1
?,195.554428,28415.184347,7.489779,318.515271,494.404511,15.023962,47.144144,4.052367,1
9.30566,163.926027,39498.659289,6.914685,325.873134,345.656935,12.712187,62.471115,4.48507,1
4.923179,208.406673,15990.149228,5.648146,349.655175,404.405763,11.403372,84.525775,3.329601,1
6.143018,147.471973,34865.324634,3.684463,285.455102,475.445268,20.939359,54.19852,5.370403,1
5.744504,208.070052,19457.639481,6.693949,?,362.06249,15.603729,82.317854,3.5335,1
6.616649,201.780847,17063.172108,8.353374,360.61231,491.724065,10.353995,60.009184,3.881767,1
7.6235,170.427572,36267.266658,6.040735,301.219091,404.501369,12.495658,79.946113,4.764995,1
7.860106,182.041986,34591.678148,6.187857,287.223779,285.228661,14.365625,74.888422,3.499775,1
7.39311,205.991157,13215.706382,7.740377,?,537.136055,16.053202,79.35756,4.431739,1
?,176.779947,24793.455675,6.394342,312.359148,377.066286,10.070192,50.124122,4.641041,1
5.579517,223.616393,13289.201653,7.69869,368.897034,375.275969,20.224426,104.580881,4.043915,1
4.303575,227.007086,7323.302301,7.490508,326.695199,412.896404,12.90673,68.748918,2.010537,1
7.310716,185.81714,21989.767441,8.437515,?,425.532861,14.947811,89.77416,3.578826,1
6.417702,185.312183,33360.170722,5.573849,374.713855,509.819653,17.848994,103.321827,4.046306,1
?,181.301874,23614.702961,5.454994,282.311641,510.944626,13.978608,52.30155,3.894061,1
10.774318,163.095106,38037.353074,7.602197,350.000236,477.723375,13.526522,?,3.229834,1
5.036454,190.16452,29258.738136,4.991061,300.475925,332.359715,11.055801,116.161622,3.534665,1
?,204.860505,24590.125934,7.774361,?,440.936824,12.567061,118.357275,4.318272,1
10.415044,167.422581,34535.55385,6.354815,344.309289,491.516712,19.355841,45.104018,4.209137,1
8.418607,191.86709,29313.783353,5.605864,306.325364,546.790994,13.133959,96.125198,3.442848,1
7.808641,200.71487,15694.507194,7.219558,?,519.862991,13.262102,79.344915,2.47272,1
7.557964,156.461872,32833.431169,3.311607,257.276554,277.234155,17.857214,62.553136,3.29227,1
11.244507,169.403655,43533.657845,5.88846,341.0296,336.446655,16.08971,59.494026,2.929953,1
5.728824,197.191839,12932.590386,5.684492,280.932064,445.069636,14.176501,68.124809,4.412174,1
10.486808,185.087914,26453.003348,9.548769,392.346252,455.743845,15.976018,47.400093,3.804352,1
3.792126,218.490857,16929.2902,6.110295,?,410.694183,14.090719,60.32007,4.620686,1
5.716251,184.229295,19393.469862,5.299164,290.276455,502.993687,19.643896,68.23637,3.433135,1
?,182.317256,30430.211752,6.151217,350.448584,479.957076,16.576565,58.675066,4.536123,1
5.473603,218.513145,14608.363145,5.621362,?,472.796835,10.583581,73.106007,4.957822,1
?,178.233659,37861.440012,3.912714,?,535.086395,17.54544,64.071288,5.11387,1
6.770927,181.818066,26880.22004,5.215862,284.74551,475.54896,14.665441,60.515772,4.910534,1
6.04336,188.662329,24856.607107,4.371025,295.895207,355.007461,7.619812,79.944916,4.745248,1
?,212.480036,23572.157802,4.976788,300.726995,449.951083,7.090387,66.026796,3.093814,1
6.320428,210.310043,11682.229317,6.968423,311.777822,375.964558,11.973422,62.960463,4.553381,1
9.185418,165.641502,18073.968589,8.108318,?,534.698433,8.189662,59.663554,4.186675,1
8.684779,161.124205,40799.360328,5.381994,305.533784,499.275401,15.965652,75.914398,3.877349,1
7.961721,224.31676,11551.21568,9.492074,367.46601,451.808446,14.911191,79.687039,2.286943,1
5.484151,196.791251,19378.359067,5.003731,295.591019,348.399033,18.713876,76.414153,4.438858,1
7.186931,177.486533,34510.752995,4.984432,295.834151,477.994992,16.77754,62.756891,4.275645,1
5.470802,213.160478,18295.370921,6.043395,?,317.948459,13.789267,49.642451,2.962852,1
?,195.019569,17382.427366,7.036828,329.127738,383.794903,11.147085,90.886908,3.843405,1
9.792728,161.057881,30249.170845,5.214315,258.038852,413.155466,12.493388,76.22558,3.72912,1
3.637171,238.943744,10102.48972,7.532192,337.534425,509.150323,13.81845,49.652834,5.446566,1
7.064789,188.391725,20567.14593,7.443243,360.322976,656.924128,16.274831,84.827183,4.401628,1
6.632032,201.669933,24161.254979,7.964525,369.621585,346.860405,17.033602,61.20547,3.386294,1
5.913957,215.497882,13086.643934,7.78475,334.686178,283.401406,14.68358,55.326369,5.648606,1
9.484703,122.906991,56351.396304,4.219711,219.553437,480.848063,13.533433,41.731219,4.132274,1
8.447404,163.949905,19583.057349,6.433184,334.655886,547.02383,18.238711,45.668318,5.218307,1
7.727421,227.84272,18767.941635,9.716908,?,328.854169,8.233405,66.678214,4.601802,1
6.859324,179.068805,27567.37567,5.885557,227.34846,391.599708,14.670555,83.469934,4.50198,1
5.846787,212.162043,19417.767209,8.442034,?,393.95282,17.561933,49.388362,3.371111,1
6.300002,172.350281,40682.143998,4.242829,302.611858,485.672456,18.737931,64.808546,3.709437,1
6.64647,251.836248,5516.874953,11.14311,?,339.208703,11.930433,76.52427,4.387602,1
7.313447,158.707472,23154.062319,4.143329,276.550161,436.517274,10.890085,87.91253,2.22064,1
6.572656,192.647334,14598.951913,6.164621,314.140056,343.895242,17.343806,53.08548,2.820927,1
6.002415,196.002938,16136.433269,5.687755,301.980938,336.914157,11.988324,43.912634,4.315308,1
?,212.909132,14101.869292,9.112485,388.787785,337.191083,8.602425,74.581711,3.624635,1
5.936057,222.922307,18061.697568,9.982724,421.722024,323.499231,14.298521,51.868885,3.940282,1
7.59109,195.6658,17444.671404,5.307071,?,517.203308,14.799553,85.775784,4.531196,1
6.875746,192.023659,25422.338548,7.57136,?,501.605982,10.785965,68.294617,3.397303,1
8.016279,211.029304,14034.485799,9.797,389.338796,491.079082,14.512991,35.565966,4.308223,1
8.783597,199.930278,19471.465438,7.415406,319.737009,324.937029,16.311696,74.570581,3.470885,1
6.911698,179.213674,25612.148912,7.22471,318.987914,298.550513,11.858905,94.340172,4.616641,1
8.71924,181.0131,17430.91972,7.42121,?,289.202741,14.427225,55.393613,3.912836,1
5.974583,197.102725,22543.256292,5.662657,338.357526,410.804132,11.16909,59.826439,3.721975,1
4.429379,256.212565,8746.901717,9.010332,?,432.107935,16.307474,?,4.271168,1
?,134.679257,30211.832991,4.792361,234.285621,391.820964,18.999154,?,3.840889,1
?,221.675463,10117.084438,8.026586,356.211614,508.262754,14.058461,40.916811,3.190128,1
8.215124,155.762867,30579.371067,3.308977,?,344.950584,13.686026,77.182622,4.511384,1
7.82874,176.727511,33337.109649,5.438776,286.992631,290.118613,5.871941,75.714425,5.199447,1
7.949965,186.789151,15171.012326,7.833275,?,406.612743,20.539688,88.057105,3.317152,1
6.114332,178.446286,30606.223593,5.568042,260.771026,472.255403,16.711471,46.552618,3.68041,1
?,226.270824,15380.124079,6.661474,?,392.558205,14.08311,50.286395,4.51687,1
7.139428,179.234979,19862.811257,8.111958,337.947095,364.523151,17.384471,88.361846,3.771596,1
?,223.511978,20134.398341,7.97773,359.225704,477.342656,10.933867,49.145504,4.314495,1
7.968526,156.451149,27008.011874,4.716577,?,455.840428,8.360283,52.501187,3.173879,1
6.635894,194.04978,20339.01687,6.032864,307.954902,412.582989,15.894674,57.643457,4.523237,1
6.394548,193.047558,31620.190786,7.065084,?,515.806385,13.081881,99.640691,3.042497,1
6.280978,205.123123,25972.803751,8.417896,383.671459,456.543945,13.95471,32.799029,4.599432,1
7.992027,174.558006,34585.089607,6.587302,?,543.949141,12.199449,71.271231,4.647096,1
5.068796,211.689502,22781.364534,5.330123,317.103903,483.442018,14.495791,77.212274,4.362086,1
?,164.909072,32768.227966,6.309685,285.560983,527.198675,15.843303,59.728173,3.499453,1
8.151249,205.847301,15661.940335,7.009437,335.622779,555.590284,14.861133,72.762585,2.799883,1
7.582942,185.045993,23072.780698,5.892273,297.505772,518.048524,12.038457,80.312558,4.164029,1
5.344117,198.379144,13492.840835,6.559265,328.648845,591.363369,14.084388,61.392983,4.104699,1
7.871961,219.622659,12760.437151,8.076613,360.086657,350.826916,15.698726,84.15808,2.938536,1
5.327024,233.140588,13580.618483,7.362411,356.420271,438.553499,10.049772,55.232271,4.855821,1
10.550273,185.165815,32150.979393,8.933966,?,566.379397,14.282961,85.393399,3.951304,1
?,186.174841,18085.158841,4.951277,298.399724,347.986686,15.715546,75.590599,3.068919,1
7.471027,177.233643,15736.580986,6.878354,277.109854,401.618218,11.285709,58.236119,3.707974,1
7.943882,211.816551,32071.179369,7.769215,290.337398,353.336484,17.87195,78.492783,4.111691,0
2.690831,151.782906,30204.546735,6.053072,303.702409,377.198273,14.121049,45.602992,4.650034,0
